2017-04-20 14:29:02.239 INFO  [localhost-startStop-1]org.springframework.boot.web.servlet.FilterRegistrationBean -Mapping filter: 'characterEncodingFilter' to: [/*]
2017-04-20 14:29:02.239 INFO  [localhost-startStop-1]org.springframework.boot.web.servlet.FilterRegistrationBean -Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2017-04-20 14:29:02.239 INFO  [localhost-startStop-1]org.springframework.boot.web.servlet.FilterRegistrationBean -Mapping filter: 'httpPutFormContentFilter' to: [/*]
2017-04-20 14:29:02.239 INFO  [localhost-startStop-1]org.springframework.boot.web.servlet.FilterRegistrationBean -Mapping filter: 'requestContextFilter' to: [/*]
2017-04-20 14:29:03.143 INFO  [main]org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter -Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@14a6d5e4: startup date [Thu Apr 20 14:28:59 CST 2017]; root of context hierarchy
2017-04-20 14:29:03.197 INFO  [main]org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping -Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2017-04-20 14:29:03.198 INFO  [main]org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping -Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2017-04-20 14:29:03.238 INFO  [main]org.springframework.web.servlet.handler.SimpleUrlHandlerMapping -Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2017-04-20 14:29:03.239 INFO  [main]org.springframework.web.servlet.handler.SimpleUrlHandlerMapping -Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2017-04-20 14:29:03.281 INFO  [main]org.springframework.web.servlet.handler.SimpleUrlHandlerMapping -Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2017-04-20 14:29:04.130 INFO  [main]org.springframework.jmx.export.annotation.AnnotationMBeanExporter -Registering beans for JMX exposure on startup
2017-04-20 14:29:04.131 INFO  [main]org.springframework.jmx.export.annotation.AnnotationMBeanExporter -Bean with name 'dataSource' has been autodetected for JMX exposure
2017-04-20 14:29:04.137 INFO  [main]org.springframework.jmx.export.annotation.AnnotationMBeanExporter -Located MBean 'dataSource': registering with JMX server as MBean [com.alibaba.druid.pool:name=dataSource,type=DruidDataSource]
2017-04-20 14:29:04.171 INFO  [main]org.apache.coyote.http11.Http11NioProtocol -Initializing ProtocolHandler ["http-nio-9099"]
2017-04-20 14:29:04.188 INFO  [main]org.apache.coyote.http11.Http11NioProtocol -Starting ProtocolHandler [http-nio-9099]
2017-04-20 14:29:04.193 INFO  [main]org.apache.tomcat.util.net.NioSelectorPool -Using a shared selector for servlet write/read
2017-04-20 14:29:04.223 INFO  [main]org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer -Tomcat started on port(s): 9099 (http)
2017-04-20 14:29:04.237 INFO  [main]com.feiniu.AddressGeocodesApplication -Started AddressGeocodesApplication in 5.185 seconds (JVM running for 6.154)
2017-04-20 14:29:05.117 INFO  [pool-2-thread-1]com.alibaba.druid.pool.DruidDataSource -{dataSource-1} inited
2017-04-20 14:29:05.137 INFO  [pool-2-thread-1]org.springframework.beans.factory.xml.XmlBeanDefinitionReader -Loading XML bean definitions from class path resource [org/springframework/jdbc/support/sql-error-codes.xml]
2017-04-20 14:29:05.164 INFO  [pool-2-thread-1]org.springframework.jdbc.support.SQLErrorCodesFactory -SQLErrorCodes loaded: [DB2, Derby, H2, HSQL, Informix, MS-SQL, MySQL, Oracle, PostgreSQL, Sybase, Hana]
2017-04-20 14:29:05.169 ERROR [pool-2-thread-1]com.feiniu.aop.LogAop -com.feiniu.dao.AddressDao.getList    Params: (0,20)
2017-04-20 14:29:57.094 INFO  [main]com.feiniu.AddressGeocodesApplication -Starting AddressGeocodesApplication on SH-CODE-PC0499 with PID 46392 (D:\zhoupeng\address-geocodes\target\classes started by peng.zhou1 in D:\zhoupeng\address-geocodes)
2017-04-20 14:29:57.096 INFO  [main]com.feiniu.AddressGeocodesApplication -The following profiles are active: beta
2017-04-20 14:29:57.190 INFO  [main]org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext -Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@49c03048: startup date [Thu Apr 20 14:29:57 CST 2017]; root of context hierarchy
2017-04-20 14:29:57.452 INFO  [background-preinit]org.hibernate.validator.internal.util.Version -HV000001: Hibernate Validator 5.3.4.Final
2017-04-20 14:29:58.576 INFO  [main]org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$c0890e7d] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-04-20 14:29:58.667 INFO  [main]org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'fsfBean' of type [com.feiniu.fsf.FsfBean$$EnhancerBySpringCGLIB$$a3646e5] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-04-20 14:29:58.701 INFO  [main]com.feiniu.fsf.register.zookeeper.ZookeeperRegistry -valid zkAddress[webproxy01.beta1.fn:2181,webproxy01.beta1.fn:2182,webproxy01.beta1.fn:2183]sessionTimeout[30000]connectionTimeout[20000]
2017-04-20 14:29:58.705 INFO  [ZkClient-EventThread-13-webproxy01.beta1.fn:2181,webproxy01.beta1.fn:2182,webproxy01.beta1.fn:2183]org.I0Itec.zkclient.ZkEventThread -Starting ZkClient event thread.
2017-04-20 14:29:58.708 INFO  [main]org.apache.zookeeper.ZooKeeper -Client environment:zookeeper.version=3.3.3-1203054, built on 11/17/2011 05:47 GMT
2017-04-20 14:29:58.708 INFO  [main]org.apache.zookeeper.ZooKeeper -Client environment:host.name=SH-CODE-PC0499.fn.com
2017-04-20 14:29:58.708 INFO  [main]org.apache.zookeeper.ZooKeeper -Client environment:java.version=1.7.0_71
2017-04-20 14:29:58.708 INFO  [main]org.apache.zookeeper.ZooKeeper -Client environment:java.vendor=Oracle Corporation
2017-04-20 14:29:58.708 INFO  [main]org.apache.zookeeper.ZooKeeper -Client environment:java.home=C:\Program Files\Java\jdk1.7.0_71\jre
